
Gurobi 8.0.0 (win64, Python) logging started 07/19/18 11:00:14

Academic license - for non-commercial use only
Read LP format model from file H:\fscmodel-single-step-master\fscmodel-single-step\tmp295ai9g0.pyomo.lp
Reading time = 0.03 seconds
x1090: 272 rows, 1090 columns, 1066 nonzeros
Optimize a model with 272 rows, 1090 columns and 1066 nonzeros
Model has 628 quadratic objective terms
Model has 197 quadratic constraints
Model has 157 SOS constraints
Variable types: 269 continuous, 821 integer (821 binary)
Coefficient statistics:
  Matrix range     [6e-03, 2e+00]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+03, 4e+07]
  QObjective range [2e+01, 2e+01]
  Bounds range     [8e-01, 1e+06]
  RHS range        [1e+00, 1e+00]
Presolve removed 99 rows and 100 columns
Presolve time: 0.03s
Presolved: 2592 rows, 2423 columns, 6943 nonzeros
Variable types: 1618 continuous, 805 integer (805 binary)

Root relaxation: objective 4.579195e+09, 1935 iterations, 0.05 seconds

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 4.5792e+09    0  189          - 4.5792e+09      -     -    0s
     0     0 5.1357e+09    0  492          - 5.1357e+09      -     -    0s
     0     0 5.2997e+09    0  500          - 5.2997e+09      -     -    0s
     0     0 5.3504e+09    0  482          - 5.3504e+09      -     -    0s
     0     0 5.3942e+09    0  504          - 5.3942e+09      -     -    0s
     0     0 5.5575e+09    0  525          - 5.5575e+09      -     -    0s
     0     0 5.6582e+09    0  497          - 5.6582e+09      -     -    0s
     0     0 5.7130e+09    0  497          - 5.7130e+09      -     -    0s
     0     0 5.7371e+09    0  493          - 5.7371e+09      -     -    0s
     0     0 5.7770e+09    0  525          - 5.7770e+09      -     -    0s
     0     0 5.7913e+09    0  521          - 5.7913e+09      -     -    0s
     0     0 5.8079e+09    0  533          - 5.8079e+09      -     -    0s
     0     0 5.8115e+09    0  533          - 5.8115e+09      -     -    0s
     0     0 6.4629e+09    0  483          - 6.4629e+09      -     -    0s
     0     0 7.0396e+09    0  531          - 7.0396e+09      -     -    0s
     0     0 7.3708e+09    0  471          - 7.3708e+09      -     -    0s
     0     0 7.5182e+09    0  428          - 7.5182e+09      -     -    0s
     0     0 7.5199e+09    0  429          - 7.5199e+09      -     -    0s
     0     0 7.5438e+09    0  432          - 7.5438e+09      -     -    0s
     0     0 7.5510e+09    0  407          - 7.5510e+09      -     -    0s
     0     0 7.5510e+09    0  407          - 7.5510e+09      -     -    0s
     0     0 7.5534e+09    0  406          - 7.5534e+09      -     -    0s
H    0     0                    2.610311e+10 7.5534e+09  71.1%     -    0s
     0     0 7.5534e+09    0  406 2.6103e+10 7.5534e+09  71.1%     -    0s
H    0     0                    1.396410e+10 7.5534e+09  45.9%     -    0s
     0     2 7.5534e+09    0  406 1.3964e+10 7.5534e+09  45.9%     -    0s
  2176  2143 1.1957e+10  231  455 1.3964e+10 8.6077e+09  38.4%   4.0    5s
  2281  2213 1.3325e+10  328  165 1.3964e+10 1.3325e+10  4.58%   3.8   10s
H 2307  2116                    1.361672e+10 1.3409e+10  1.52%   3.7   11s
Best objective 1.356753736903e+10, best bound 1.356618188602e+10, gap 0.0100%
Freed default Gurobi environment
 844987 334896 1.3567e+10   78   64 1.3568e+10 1.3558e+10  0.07%   5.6  705s
 853758 337104     cutoff   88      1.3568e+10 1.3558e+10  0.07%   5.6  710s
 863350 339432     cutoff   80      1.3568e+10 1.3558e+10  0.07%   5.6  715s
 871561 341378     cutoff   69      1.3568e+10 1.3559e+10  0.07%   5.6  720s
 879413 343385 1.3559e+10   45   85 1.3568e+10 1.3559e+10  0.07%   5.6  725s
 888612 345848 1.3559e+10   49   80 1.3568e+10 1.3559e+10  0.07%   5.6  730s
 897836 348320 1.3567e+10   52   94 1.3568e+10 1.3559e+10  0.07%   5.6  735s
 907110 350774 1.3563e+10   69   63 1.3568e+10 1.3559e+10  0.06%   5.6  740s
 915821 353055 1.3566e+10   62   85 1.3568e+10 1.3559e+10  0.06%   5.6  745s
 924699 355267 1.3565e+10   51   79 1.3568e+10 1.3559e+10  0.06%   5.6  750s
 933819 357492 1.3567e+10   70   71 1.3568e+10 1.3559e+10  0.06%   5.6  755s
 942537 359588 1.3563e+10   51   85 1.3568e+10 1.3559e+10  0.06%   5.6  760s
 949774 361416 1.3563e+10   78   76 1.3568e+10 1.3559e+10  0.06%   5.6  765s
 958703 363561 1.3564e+10   62   70 1.3568e+10 1.3559e+10  0.06%   5.5  770s
 967273 365697 1.3564e+10   77   72 1.3568e+10 1.3559e+10  0.06%   5.5  775s
 975038 367690 1.3561e+10   56   87 1.3568e+10 1.3559e+10  0.06%   5.5  780s
 984244 369867     cutoff   46      1.3568e+10 1.3559e+10  0.06%   5.5  785s
 993002 372002     cutoff   88      1.3568e+10 1.3559e+10  0.06%   5.5  790s
 1002178 374015 1.3567e+10   79   60 1.3568e+10 1.3559e+10  0.06%   5.5  795s
 1011495 376191 1.3566e+10   68   73 1.3568e+10 1.3559e+10  0.06%   5.5  800s
 1020606 378241 1.3566e+10   45   89 1.3568e+10 1.3560e+10  0.06%   5.5  805s
 1029867 380421 1.3563e+10   48   81 1.3568e+10 1.3560e+10  0.06%   5.5  810s
 1039086 382359 1.3565e+10   67   63 1.3568e+10 1.3560e+10  0.06%   5.5  815s
 1048342 384347 1.3565e+10   59   92 1.3568e+10 1.3560e+10  0.06%   5.5  820s
 1057581 386238     cutoff   63      1.3568e+10 1.3560e+10  0.06%   5.5  825s
 1065401 387828 1.3565e+10   76   69 1.3568e+10 1.3560e+10  0.06%   5.5  830s
 1074665 389613     cutoff   57      1.3568e+10 1.3560e+10  0.06%   5.5  835s
 1084383 391636 1.3566e+10   77   77 1.3568e+10 1.3560e+10  0.06%   5.5  840s
 1092990 393289 1.3562e+10   61   81 1.3568e+10 1.3560e+10  0.06%   5.5  845s
 1102396 395130 1.3566e+10   52   97 1.3568e+10 1.3560e+10  0.06%   5.5  850s
